zeit_iso;zeit_unix;bmp_time;"bmp_pressure [hPa]"
"2026-07-31 11:59:27";1785491967.026;30.12622833252;991.33941141764
"2026-07-31 11:59:27";1785491967.118;31.139862060547;991.34248352051
"2026-07-31 11:59:27";1785491967.211;32.15340423584;991.33262125651
"2026-07-31 11:59:27";1785491967.303;33.166974385579;991.32861836751
"2026-07-31 11:59:27";1785491967.396;34.180442810059;991.32828776042
"2026-07-31 11:59:27";1785491967.488;35.193918863932;991.32413228353
"2026-07-31 11:59:27";1785491967.581;36.165277654474;991.32336425781
"2026-07-31 11:59:27";1785491967.673;37.136708577474;991.31936136882
"2026-07-31 11:59:27";1785491967.766;38.192591740535;991.32138765775
"2026-07-31 11:59:27";1785491967.858;39.206110174006;991.31873668324
"2026-07-31 11:59:27";1785491967.951;40.177472432454;991.32173156738
"2026-07-31 11:59:28";1785491968.043;41.191167195638;991.32722473145
"2026-07-31 11:59:28";1785491968.136;42.204828898112;991.3246307373
"2026-07-31 11:59:28";1785491968.228;43.21849822998;991.33557637533
"2026-07-31 11:59:28";1785491968.321;44.232187906901;991.33542378743
"2026-07-31 11:59:28";1785491968.413;45.245867411296;991.34359232585
"2026-07-31 11:59:28";1785491968.505;46.259569803874;991.35446675618
"2026-07-31 11:59:28";1785491968.598;47.273320515951;991.35625203451
"2026-07-31 11:59:28";1785491968.69;48.286928812663;991.35101318359
"2026-07-31 11:59:28";1785491968.783;49.300628662109;991.3563486735
"2026-07-31 11:59:28";1785491968.875;50.314236958822;991.36053975423
"2026-07-31 11:59:28";1785491968.968;51.327885945638;991.35587565104
"2026-07-31 11:59:29";1785491969.06;52.299313631925;991.3525057706
"2026-07-31 11:59:29";1785491969.153;53.31298828125;991.3490224985
"2026-07-31 11:59:29";1785491969.245;54.368827819824;991.34915669759
"2026-07-31 11:59:29";1785491969.338;55.340087890625;991.35180109197
"2026-07-31 11:59:29";1785491969.421;0.81998952229818;991.32063293457
"2026-07-31 11:59:29";1785491969.505;1.8334986368815;991.30990600586
"2026-07-31 11:59:29";1785491969.589;2.8469772338867;991.30537414551
"2026-07-31 11:59:29";1785491969.673;3.8604431152344;991.30891418457
"2026-07-31 11:59:29";1785491969.757;4.8738733927409;991.3072865804
"2026-07-31 11:59:29";1785491969.84;5.8450261896307;991.31112948331
"2026-07-31 11:59:29";1785491969.924;6.8161977132161;991.31069946289
"2026-07-31 11:59:30";1785491970.008;7.8718426044171;991.3110539363
"2026-07-31 11:59:30";1785491970.092;8.8853260387074;991.3119839755
"2026-07-31 11:59:30";1785491970.176;9.8566309611003;991.3147277832
"2026-07-31 11:59:30";1785491970.259;10.870165506999;991.31517537435
"2026-07-31 11:59:30";1785491970.343;11.88370513916;991.3138478597
"2026-07-31 11:59:30";1785491970.427;12.897112528483;991.31051635742
"2026-07-31 11:59:30";1785491970.511;13.910530090332;991.31193033854
"2026-07-31 11:59:30";1785491970.594;14.923901875814;991.31134541829
